-0.02344475,0.80654521,-0.09937208,1.570796327,0.034906585,3.089232776
-0.024697829,0.80704709,-0.09922564,1.570796327,0.034906585,3.071779484
-0.010720472,0.799126969,-0.106861583,1.570796327,0.017453293,3.228859116
-0.010363397,0.79922871,-0.106928877,1.570796327,0.017453293,3.211405824
-0.010574385,0.799360201,-0.105533484,1.570796327,0.017453293,3.193952531
-0.010343438,0.799327562,-0.105925395,1.570796327,0.017453293,3.176499239
-0.010230311,0.801870218,-0.103783574,1.570796327,0.017453293,3.159045946
-0.012133978,0.802375025,-0.103681232,1.570796327,0.017453293,3.141592654
-0.012100999,0.801597809,-0.105245163,1.570796327,0.017453293,3.124139361
-0.012227345,0.800529843,-0.105330189,1.570796327,0.017453293,3.106686069
-0.012849813,0.803681918,-0.102840951,1.570796327,0.017453293,3.089232776
-0.012813303,0.808224188,-0.097877108,1.570796327,0.017453293,3.071779484
0.001378207,0.795112168,-0.10984918,1.570796327,1.39E-17,3.228859116
0.00200387,0.797943571,-0.107834811,1.570796327,1.39E-17,3.211405824
0.000258043,0.798742932,-0.106462137,1.570796327,1.39E-17,3.193952531
0,0.8011,-0.1047,1.570796327,1.39E-17,3.176499239
0,0.8011,-0.1047,1.570796327,1.39E-17,3.159045946
0,0.8011,-0.1047,1.570796327,1.39E-17,3.141592654
0,0.8011,-0.1047,1.570796327,1.39E-17,3.124139361
-0.00106341,0.80181049,-0.104435022,1.570796327,1.39E-17,3.106686069
-0.001759607,0.805435925,-0.100594056,1.570796327,1.39E-17,3.089232776
-0.00112013,0.802384546,-0.103086535,1.570796327,1.39E-17,3.071779484
0.013726455,0.796081582,-0.109927563,1.570796327,-0.017453293,3.228859116
0.013218059,0.796030002,-0.109686364,1.570796327,-0.017453293,3.211405824
0.012886773,0.798064173,-0.106788877,1.570796327,-0.017453293,3.193952531
0.012578751,0.797464479,-0.107842306,1.570796327,-0.017453293,3.176499239
0.011761732,0.799988009,-0.105832962,1.570796327,-0.017453293,3.159045946
0.0113221,0.802317247,-0.10353802,1.570796327,-0.017453293,3.141592654
0.012234899,0.801648214,-0.104546192,1.570796327,-0.017453293,3.124139361
0.011451468,0.80166955,-0.104101104,1.570796327,-0.017453293,3.106686069
0.010200102,0.802494898,-0.104386922,1.570796327,-0.017453293,3.089232776
0.010891048,0.803643634,-0.102723793,1.570796327,-0.017453293,3.071779484
0.024868144,0.797897683,-0.10806129,1.570796327,-0.034906585,3.228859116
0.024349141,0.799171957,-0.106717203,1.570796327,-0.034906585,3.211405824
0.024797718,0.796830999,-0.108940025,1.570796327,-0.034906585,3.193952531
0.02428422,0.798324952,-0.108242329,1.570796327,-0.034906585,3.176499239
0.024031815,0.800113521,-0.105809608,1.570796327,-0.034906585,3.159045946
0.023311205,0.802058893,-0.103902452,1.570796327,-0.034906585,3.141592654
0.023952235,0.802767389,-0.103963355,1.570796327,-0.034906585,3.124139361
0.022652842,0.800886529,-0.105987768,1.570796327,-0.034906585,3.106686069
0.022206726,0.802471143,-0.104446717,1.570796327,-0.034906585,3.089232776
0.02266678,0.803946328,-0.101915593,1.570796327,-0.034906585,3.071779484
0.036721151,0.796942326,-0.109102462,1.570796327,-0.052359878,3.228859116
0.03708821,0.794633677,-0.111798266,1.570796327,-0.052359878,3.211405824
0.036692461,0.796450434,-0.109273768,1.570796327,-0.052359878,3.193952531
0.03630874,0.797889861,-0.108738065,1.570796327,-0.052359878,3.176499239
0.036723362,0.79754064,-0.108624138,1.570796327,-0.052359878,3.159045946
0.035563151,0.799973929,-0.106603327,1.570796327,-0.052359878,3.141592654
0.034439828,0.802553358,-0.103905012,1.570796327,-0.052359878,3.124139361
0.035018708,0.803667789,-0.102698106,1.570796327,-0.052359878,3.106686069
0.034601431,0.801788048,-0.104283947,1.570796327,-0.052359878,3.089232776
0.033969455,0.80201472,-0.10417219,1.570796327,-0.052359878,3.071779484
0.048186924,0.798149213,-0.109469537,1.570796327,-0.06981317,3.228859116
0.047872941,0.798546943,-0.108993097,1.570796327,-0.06981317,3.211405824
0.047645814,0.797447706,-0.109409076,1.570796327,-0.06981317,3.193952531
0.047410572,0.798578614,-0.10833972,1.570796327,-0.06981317,3.176499239
0.047361942,0.803812731,-0.102956094,1.570796327,-0.06981317,3.159045946
0.047401022,0.800399564,-0.105631918,1.570796327,-0.06981317,3.141592654
0.045774664,0.80330337,-0.103158853,1.570796327,-0.06981317,3.124139361
0.045577984,0.803962431,-0.102183089,1.570796327,-0.06981317,3.106686069
0.045701635,0.80391428,-0.103914223,1.570796327,-0.06981317,3.089232776
0.045386908,0.802938683,-0.104640905,1.570796327,-0.06981317,3.071779484
